  INFO root [2019-09-03 15:32:25,580] - 
  INFO root [2019-09-06 16:41:20,057] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-06 16:41:20,057] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-06 16:41:20,057] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-06 16:41:20,058] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-06 16:41:20,075] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:49951 )
  INFO root [2019-09-06 16:41:20,076] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:49951, SOMAXCONN=5.
  INFO root [2019-09-06 16:41:20,080] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 18856 ----
  INFO root [2019-09-06 16:41:20,081] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-06 16:41:20,081] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-06 16:41:20,081] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-06 16:41:20,273] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-06 16:41:20,273] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-06 16:41:20,894] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-06 16:41:20,895] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-06 16:41:20,896] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-06 16:41:20,901] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-06 16:41:20,904] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-06 16:41:20,905] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-06 16:41:20,908] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-06 16:41:20,910] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-06 16:41:20,911] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-06 16:41:20,913] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-06 16:41:20,914] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-06 16:41:20,915] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-06 16:41:20,916] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-06 16:41:20,917] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-06 16:41:20,918] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-06 16:41:20,919] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-06 16:41:20,920] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-06 16:41:20,921] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-06 16:41:20,922] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-06 16:41:20,922] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-06 16:41:20,923] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-06 16:41:20,924] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-06 16:41:20,925] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-06 16:41:20,937] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-06 16:41:20,937] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-06 16:41:21,238] - ThreadPool::destroy(): waiting for thread(2)[0xbd4d8,0xbd5a8,], try=1
 DEBUG root [2019-09-06 16:41:21,640] - TPThread::~TPThread(): 0xbd4d8
 DEBUG root [2019-09-06 16:41:21,640] - TPThread::~TPThread(): 0xbd5a8
 DEBUG root [2019-09-06 16:41:21,640] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-06 16:41:21,651] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-06 16:41:21,651] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 16:41:21,652] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 16:41:21,652] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 16:41:21,652] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 16:41:21,652] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 16:41:21,652] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 16:41:21,652] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-06 16:41:21,652] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-06 16:41:22,653] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-06 20:14:28,230] - 
  INFO root [2019-09-06 20:14:28,230] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-06 20:14:28,231] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-06 20:14:28,231] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-06 20:14:28,231] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-06 20:14:28,251] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:51974 )
  INFO root [2019-09-06 20:14:28,251] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:51974, SOMAXCONN=5.
  INFO root [2019-09-06 20:14:28,255] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 17556 ----
  INFO root [2019-09-06 20:14:28,256] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-06 20:14:28,256] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-06 20:14:28,256] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-06 20:14:28,451] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-06 20:14:28,451] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-06 20:14:29,106] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-06 20:14:29,107] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-06 20:14:29,108] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-06 20:14:29,113] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-06 20:14:29,117] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-06 20:14:29,119] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-06 20:14:29,122] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-06 20:14:29,123] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-06 20:14:29,124] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-06 20:14:29,126] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-06 20:14:29,127] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-06 20:14:29,128] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-06 20:14:29,129] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-06 20:14:29,130] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-06 20:14:29,130] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-06 20:14:29,131] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-06 20:14:29,133] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-06 20:14:29,133] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-06 20:14:29,134] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-06 20:14:29,135] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-06 20:14:29,136] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-06 20:14:29,137] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-06 20:14:29,138] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-06 20:14:29,150] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-06 20:14:29,151] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-06 20:14:29,451] - ThreadPool::destroy(): waiting for thread(2)[0x20ec660,0x20ec0b0,], try=1
 DEBUG root [2019-09-06 20:14:29,854] - TPThread::~TPThread(): 0x20ec660
 DEBUG root [2019-09-06 20:14:29,854] - TPThread::~TPThread(): 0x20ec0b0
 DEBUG root [2019-09-06 20:14:29,854] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-06 20:14:29,866] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-06 20:14:29,866] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 20:14:29,866] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 20:14:29,866] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 20:14:29,866] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 20:14:29,867] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 20:14:29,867] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 20:14:29,867] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-06 20:14:29,867] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-06 20:14:30,869] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-06 21:18:30,308] - 
  INFO root [2019-09-06 21:18:30,308] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-06 21:18:30,308] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-06 21:18:30,308] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-06 21:18:30,308] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-06 21:18:30,329] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:53126 )
  INFO root [2019-09-06 21:18:30,329] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:53126, SOMAXCONN=5.
  INFO root [2019-09-06 21:18:30,339] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 15132 ----
  INFO root [2019-09-06 21:18:30,339] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-06 21:18:30,339] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-06 21:18:30,339] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-06 21:18:30,532] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-06 21:18:30,532] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-06 21:18:31,092] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-06 21:18:31,092] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-06 21:18:31,092] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-06 21:18:31,099] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-06 21:18:31,103] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-06 21:18:31,103] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-06 21:18:31,103] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-06 21:18:31,108] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-06 21:18:31,108] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-06 21:18:31,108] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-06 21:18:31,108] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-06 21:18:31,108] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-06 21:18:31,108] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-06 21:18:31,119] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-06 21:18:31,129] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-06 21:18:31,129] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-06 21:18:31,448] - ThreadPool::destroy(): waiting for thread(2)[0x2400f0,0x240770,], try=1
 DEBUG root [2019-09-06 21:18:31,889] - TPThread::~TPThread(): 0x2400f0
 DEBUG root [2019-09-06 21:18:31,889] - TPThread::~TPThread(): 0x240770
 DEBUG root [2019-09-06 21:18:31,889] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-06 21:18:31,898] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-06 21:18:31,898] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 21:18:31,898] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 21:18:31,898] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 21:18:31,898] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 21:18:31,898] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 21:18:31,898] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-06 21:18:31,898] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-06 21:18:31,898] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-06 21:18:32,909] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-12 09:39:50,054] - 
  INFO root [2019-09-12 09:39:50,070] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-12 09:39:50,079] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-12 09:39:50,079] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-12 09:39:50,079] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-12 09:39:50,107] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:56798 )
  INFO root [2019-09-12 09:39:50,108] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:56798, SOMAXCONN=5.
  INFO root [2019-09-12 09:39:50,160] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 3492 ----
